dataset,subject,pipeline,stressor,montage,fold,dropout_fraction,repeat,n_channels,n_dropped_channels,balanced_accuracy,roc_auc,brier_score,ece,selected_channels,session_train,session_test
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,2,0.3,7,22,7,0.5,0.8906064209274673,0.49667518086297846,0.4979871272212945,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,2,0.3,8,22,7,0.5,0.9607609988109395,0.46407763937909935,0.4789638208880219,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,2,0.3,9,22,7,0.5,0.9239001189060642,0.37199732279239833,0.41154953165174,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,2,0.5,0,22,11,0.5,0.9239001189060643,0.2753884389858826,0.32373807847639835,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,2,0.5,1,22,11,0.5,0.9476813317479191,0.467266158264203,0.47904842421037286,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,2,0.5,2,22,11,0.5,0.8394768133174791,0.4384744309545684,0.4467334746551493,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,2,0.5,3,22,11,0.5,0.9167657550535077,0.4979280387517536,0.4985751463199224,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,2,0.5,4,22,11,0.5,0.8787158145065398,0.44265092268138273,0.46173383043807825,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,2,0.5,5,22,11,0.5517241379310345,0.9464922711058265,0.20407829397932595,0.32542410410795647,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,2,0.5,6,22,11,0.5,0.8406658739595719,0.49589676297318874,0.49676429730208976,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,2,0.5,7,22,11,0.8448275862068966,0.9334126040428061,0.16338541542246526,0.21923291233819828,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,2,0.5,8,22,11,0.5,0.8323424494649228,0.49805000007524747,0.4986088533280544,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,2,0.5,9,22,11,0.5,0.8085612366230678,0.499592301491896,0.49971333221231196,,,
BNCI2014-001,3,riemann_lr,clean,all_channels,3,0.0,0,22,0,0.9827586206896552,0.9988109393579073,0.018864972110262945,0.07144404512396185,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,3,0.1,0,22,2,0.9482758620689655,0.990487514863258,0.06342352823748268,0.12224848571449343,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,3,0.1,1,22,2,0.7931034482758621,1.0,0.12852264001680683,0.23111331735535984,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,3,0.1,2,22,2,0.5,0.9869203329369798,0.497766450001159,0.4988477775989662,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,3,0.1,3,22,2,0.9310344827586207,1.0,0.037784452488372706,0.12237596158429391,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,3,0.1,4,22,2,1.0,1.0,0.03869238013960137,0.147959241033268,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,3,0.1,5,22,2,0.8103448275862069,1.0,0.11510087195238848,0.2213075839948267,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,3,0.1,6,22,2,0.9655172413793103,1.0,0.03877146857559546,0.13929130638892087,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,3,0.1,7,22,2,0.5517241379310345,0.9928656361474436,0.2833675753754252,0.3593148054727814,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,3,0.1,8,22,2,0.6379310344827587,1.0,0.2311820411098017,0.31178708607903455,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,3,0.1,9,22,2,0.5,0.9595719381688467,0.4963094361807247,0.49805246266108477,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,3,0.2,0,22,4,0.5517241379310345,1.0,0.3067820878874496,0.3779632248710936,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,3,0.2,1,22,4,0.5,0.9809750297265161,0.48236759173247534,0.4905318643845037,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,3,0.2,2,22,4,0.5172413793103449,0.9964328180737217,0.345799143703554,0.4038560850404555,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,3,0.2,3,22,4,0.9655172413793103,0.9988109393579073,0.04758933583386252,0.14990108413028316,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,3,0.2,4,22,4,0.6551724137931034,1.0,0.2116287683057376,0.29555013811152997,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,3,0.2,5,22,4,0.7586206896551724,0.9976218787158144,0.14395452795126631,0.2766757336123951,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,3,0.2,6,22,4,0.5,0.9667063020214031,0.4996038967504301,0.4997888268738027,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,3,0.2,7,22,4,0.5,0.9928656361474435,0.4596659221180452,0.4772389246157774,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,3,0.2,8,22,4,0.6379310344827587,0.9964328180737217,0.21529160897303148,0.29641186745178594,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,3,0.2,9,22,4,0.9137931034482758,0.9881093935790725,0.10502660379211268,0.20049308549125894,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,3,0.3,0,22,7,0.5,0.9607609988109393,0.4973278489762,0.49851801819374,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,3,0.3,1,22,7,0.5,0.9809750297265161,0.3027754074566863,0.39745531060480727,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,3,0.3,2,22,7,0.6379310344827587,0.8489892984542211,0.19442265840370557,0.16867850088847708,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,3,0.3,3,22,7,0.7931034482758621,0.9964328180737217,0.11504906010369916,0.23435705118993272,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,3,0.3,4,22,7,0.5,0.9369797859690845,0.48608536977911343,0.4914228011672259,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,3,0.3,5,22,7,0.5,0.9785969084423305,0.36195987143930575,0.4090354461001345,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,3,0.3,6,22,7,0.9310344827586207,0.990487514863258,0.0973432478792673,0.20863495058138307,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,3,0.3,7,22,7,0.6724137931034483,0.9667063020214031,0.16729722838654687,0.2513796566895747,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,3,0.3,8,22,7,0.5,0.9262782401902497,0.4996629138064639,0.49980860831282997,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,3,0.3,9,22,7,0.5172413793103449,0.9940546967895363,0.31674329674782614,0.37905162063228076,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,3,0.5,0,22,11,0.5,0.7681331747919145,0.48952905820518633,0.4909778418111902,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,3,0.5,1,22,11,0.5,0.9619500594530321,0.36881497668708396,0.39187553289238,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,3,0.5,2,22,11,0.5,0.9179548156956006,0.49974955270917376,0.49985415586469106,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,3,0.5,3,22,11,0.5344827586206896,0.9381688466111772,0.21934887002510378,0.2932292335762539,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,3,0.5,4,22,11,0.5,0.7776456599286564,0.4999359670792215,0.4999540136319049,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,3,0.5,5,22,11,0.5,0.906064209274673,0.49797390123629764,0.49875798407953464,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,3,0.5,6,22,11,0.5,0.8977407847800238,0.49998490344591034,0.49999087538887454,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,3,0.5,7,22,11,0.7241379310344828,0.8085612366230679,0.21420467492439102,0.15984280518270408,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,3,0.5,8,22,11,0.5,0.9120095124851367,0.3953531021842619,0.4191455942426934,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,3,0.5,9,22,11,0.5,0.9940546967895363,0.4974744565700899,0.49852568499821287,,,
BNCI2014-001,3,riemann_lr,clean,all_channels,4,0.0,0,22,0,1.0,1.0,0.014661662073907547,0.07984871433517587,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,4,0.1,0,22,2,0.5344827586206896,1.0,0.3621068308718473,0.42018864429568026,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,4,0.1,1,22,2,0.5,0.9766009852216748,0.47703460797757186,0.4838075861692194,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,4,0.1,2,22,2,0.9107142857142857,1.0,0.05690332294675296,0.17519421082738612,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,4,0.1,3,22,2,0.5,0.9827586206896552,0.48037113206377124,0.48560717644060475,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,4,0.1,4,22,2,0.6379310344827587,1.0,0.22374593289366598,0.3111570328976626,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,4,0.1,5,22,2,0.5357142857142857,1.0,0.32181744605309764,0.38666541065775073,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,4,0.1,6,22,2,0.9464285714285714,0.998768472906404,0.05020371250705255,0.1405297990878437,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,4,0.1,7,22,2,0.9821428571428572,1.0,0.03401048448094068,0.11563659167905233,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,4,0.1,8,22,2,0.9827586206896552,0.9963054187192119,0.02771831863590414,0.07915543890820435,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,4,0.1,9,22,2,0.9464285714285714,1.0,0.04029605714097785,0.13797414837504773,,,
