dataset,subject,pipeline,stressor,montage,fold,dropout_fraction,repeat,n_channels,n_dropped_channels,balanced_accuracy,roc_auc,brier_score,ece,selected_channels,session_train,session_test
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,4,0.2,7,22,4,0.4827586206896552,0.5738916256157636,0.41458535900178467,0.4543593098978876,,,
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,4,0.2,8,22,4,0.5,0.5911330049261084,0.4589335848285222,0.4639869793106333,,,
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,4,0.2,9,22,4,0.5,0.4987684729064039,0.4624215592163991,0.46748622501061526,,,
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,4,0.3,0,22,7,0.5,0.458128078817734,0.5085457145999531,0.5085878791187267,,,
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,4,0.3,1,22,7,0.4445812807881773,0.4064039408866995,0.40985014243110274,0.3645999032928844,,,
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,4,0.3,2,22,7,0.5,0.5381773399014779,0.4889382924090379,0.4895081381407695,,,
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,4,0.3,3,22,7,0.5,0.3633004926108374,0.5087533494738621,0.5087490063200754,,,
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,4,0.3,4,22,7,0.5,0.4827586206896552,0.5080335268085272,0.5080415723472409,,,
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,4,0.3,5,22,7,0.5,0.41748768472906406,0.5087717863962101,0.5087717194984758,,,
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,4,0.3,6,22,7,0.5,0.5566502463054187,0.48903241381664286,0.4861468885852458,,,
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,4,0.3,7,22,7,0.5,0.46674876847290636,0.5087715798538075,0.5087715526264199,,,
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,4,0.3,8,22,7,0.5,0.43596059113300495,0.5087696237167897,0.5087689798892814,,,
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,4,0.3,9,22,7,0.43472906403940886,0.5381773399014778,0.3035760265287827,0.27213970431340795,,,
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,4,0.5,0,22,11,0.5,0.4532019704433497,0.5087482850864543,0.5087460257586998,,,
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,4,0.5,1,22,11,0.5,0.49384236453201974,0.4334585122989288,0.43143602992584784,,,
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,4,0.5,2,22,11,0.41379310344827586,0.45197044334975367,0.3548772228778899,0.3484403278195674,,,
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,4,0.5,3,22,11,0.4501231527093596,0.3669950738916256,0.42875585376596537,0.3821443208199956,,,
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,4,0.5,4,22,11,0.5,0.5344827586206896,0.4818422394489173,0.48185498752847455,,,
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,4,0.5,5,22,11,0.5,0.4729064039408867,0.5087719132417728,0.508771909411788,,,
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,4,0.5,6,22,11,0.5,0.44950738916256167,0.507926772710535,0.5079195938355862,,,
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,4,0.5,7,22,11,0.5,0.41871921182266014,0.5087719268623864,0.5087719243647955,,,
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,4,0.5,8,22,11,0.5,0.41871921182266014,0.49032810566078067,0.4895974001834691,,,
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,4,0.5,9,22,11,0.45751231527093594,0.41995073891625617,0.30946650432959727,0.228425878013018,,,
BNCI2014-001,2,csp_lda,clean,all_channels,5,0.0,0,22,0,0.5954433497536946,0.5701970443349754,0.29068433639656027,0.22880700521642022,,,
