condition,stressor,montage,dropout_fraction,metric,metric_role,n_subjects,clean_mean,condition_mean,mean_delta_condition_minus_clean,delta_ci_low,delta_ci_high,median_delta_condition_minus_clean,median_delta_ci_low,median_delta_ci_high,delta_sd,cohens_dz,t_statistic,t_p_value,wilcoxon_statistic,wilcoxon_p_value,sign_test_p_value,shapiro_p_value_delta,n_worse_than_clean,pct_worse_than_clean,n_better_than_clean,pct_better_than_clean,t_p_value_bh_fdr,wilcoxon_p_value_bh_fdr,sign_test_p_value_bh_fdr
channel_dropout_0.3,channel_dropout,all_channels,0.3,brier_score,calibration,9,0.12249099241170638,0.38092575631095515,0.25843476389924874,0.21922272816280164,0.29764679963569585,0.29039435316745577,0.21670184371780776,0.2976571986861533,0.051012964553476925,5.066060484062466,15.198181452187399,3.480463471271028e-07,0.0,0.00390625,0.00390625,0.024684836008527083,9,1.0,0,0.0,1.4890662640566213e-06,0.004755434782608696,0.004755434782608696
channel_dropout_0.3,channel_dropout,all_channels,0.3,ece,calibration,9,0.11582002166387478,0.3863778402156657,0.27055781855179095,0.2523572529468652,0.28875838415671673,0.2718597412898917,0.26077289791076586,0.2922659506245956,0.023678056765471963,11.426521239966208,34.27956371989862,5.732277018394824e-10,0.0,0.00390625,0.00390625,0.37690205275007493,9,1.0,0,0.0,8.326479803456214e-09,0.004755434782608696,0.004755434782608696
channel_dropout_0.5,channel_dropout,all_channels,0.5,roc_auc,primary,9,0.8853707793065699,0.7198735443444124,-0.1654972349621577,-0.20954596535995393,-0.12144850456436149,-0.15362408697129293,-0.19011890606420934,-0.13455325293018527,0.05730527069574785,-2.887993250059595,-8.663979750178786,2.4491334010812593e-05,0.0,0.00390625,0.00390625,0.8262452978747884,9,1.0,0,0.0,5.714644602522938e-05,0.004755434782608696,0.004755434782608696
channel_dropout_0.5,channel_dropout,all_channels,0.5,balanced_accuracy,secondary,9,0.8271072796934864,0.5126929392446633,-0.3144143404488232,-0.40086579258837446,-0.22796288830927197,-0.32756157635467986,-0.38121921182266005,-0.26014778325123167,0.11246916363213344,-2.79556040335835,-8.38668121007505,3.1040124435461705e-05,0.0,0.00390625,0.00390625,0.4285459304731338,9,1.0,0,0.0,6.685565263022521e-05,0.004755434782608696,0.004755434782608696
channel_dropout_0.5,channel_dropout,all_channels,0.5,brier_score,calibration,9,0.12249099241170638,0.42596396266629366,0.3034729702545873,0.24779188923855827,0.35915405127061634,0.2975393551471487,0.2711541356343975,0.3504376133696634,0.07243839700803381,4.18939378546616,12.568181356398478,1.5057867014051858e-06,0.0,0.00390625,0.00390625,0.3824989102271434,9,1.0,0,0.0,5.145315185132844e-06,0.004755434782608696,0.004755434782608696
channel_dropout_0.5,channel_dropout,all_channels,0.5,ece,calibration,9,0.11582002166387478,0.4218467953493217,0.30602677368544684,0.2826906111566249,0.32936293621426876,0.29887228409315136,0.29711165002911577,0.3171205992783013,0.03035922031435015,10.080192129993357,30.24057638998007,1.5519538777999387e-09,0.0,0.00390625,0.00390625,0.20798660037330602,9,1.0,0,0.0,1.4484902859466096e-08,0.004755434782608696,0.004755434782608696
cross_session_0,cross_session,all_channels,0.0,roc_auc,primary,9,0.8853707793065699,0.8702632030178327,-0.015107576288737355,-0.029853482461339204,-0.0003616701161355054,-0.001774966603543815,-0.028389864830857592,0.00046982444054399775,0.01918371170392064,-0.7875210241847915,-2.3625630725543743,0.045774718836770874,8.0,0.09765625,0.5078125,0.045641408232379284,6,0.6666666666666666,3,0.3333333333333333,0.053403838642899354,0.109375,0.56875
cross_session_0,cross_session,all_channels,0.0,balanced_accuracy,secondary,9,0.8271072796934864,0.771604938271605,-0.055502341421881596,-0.12255351297154464,0.011548830127781448,-0.027887246852764003,-0.04393814997263268,-0.003838259441707681,0.08723033561740759,-0.6362733907767473,-1.9088201723302418,0.09269960060150666,1.0,0.0078125,0.0390625,0.0005981229308379174,8,0.8888888888888888,1,0.1111111111111111,0.10382355267368745,0.009114583333333334,0.04557291666666667
cross_session_0,cross_session,all_channels,0.0,brier_score,calibration,9,0.12249099241170638,0.14817282395594808,0.025681831544241678,0.001404958379431366,0.04995870470905199,0.01763813474524431,0.01107500482540269,0.0211386479800326,0.03158303941548776,0.8131526293713126,2.439457888113938,0.040598823513063584,0.0,0.00390625,0.00390625,8.054869712016273e-05,9,1.0,0,0.0,0.04942465471155567,0.004755434782608696,0.004755434782608696
cross_session_0,cross_session,all_channels,0.0,ece,calibration,9,0.11582002166387478,0.1289586698742398,0.013138648210364992,-0.02621098059649568,0.052488277017225665,-0.005508322000996602,-0.027571794797738094,0.03045513000724291,0.051191966492345586,0.25665449308983923,0.7699634792695177,0.46344875746738745,18.0,0.65234375,1.0,0.07407369927070294,4,0.4444444444444444,5,0.5555555555555556,0.4990986618879557,0.6765046296296297,1.0
